PostId,PostTypeId,ParentId,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastActivityDate,LastEditDate,CommentCount,FavouriteCount
120133,2,120096,2021-01-13T12:47:29.950,0,,129050,,2021-01-13T12:47:29.950,,0,
120263,2,119751,2021-01-17T12:56:36.607,0,,123974,,2021-01-17T12:56:36.607,,2,
120403,2,120390,2021-01-21T15:12:30.540,1,,24224,,2021-01-21T17:18:35.663,2021-01-21T17:18:35.663,0,
120466,2,58339,2021-01-23T12:52:06.570,0,,129513,,2021-01-25T05:28:12.217,2021-01-25T05:28:12.217,0,
120709,2,120708,2021-01-29T20:52:36.953,1,,129789,,2021-01-29T20:52:36.953,,0,
120942,2,100235,2021-02-05T22:23:31.760,1,,130122,,2021-02-05T22:23:31.760,,0,
120996,2,120978,2021-02-07T11:58:57.407,1,,126076,,2021-02-07T11:58:57.407,,0,
121010,2,121007,2021-02-07T20:46:49.433,4,,79866,,2021-02-07T21:46:25.130,2021-02-07T21:46:25.130,3,
121160,2,121156,2021-02-11T13:46:09.077,0,,111932,,2021-02-11T13:46:09.077,,0,
121200,2,121199,2021-02-12T16:12:52.610,2,,130423,,2021-02-12T16:12:52.610,,1,
121374,2,120534,2021-02-17T18:26:17.957,1,,124622,,2021-02-17T18:26:17.957,,2,
121518,2,120681,2021-02-21T22:17:23.697,0,,32790,,2021-02-21T22:17:23.697,,1,
121588,2,121451,2021-02-23T10:20:06.220,1,,126988,,2021-02-23T10:20:06.220,,0,
121659,2,106260,2021-02-24T21:52:31.967,2,,128103,,2021-02-25T02:47:02.530,2021-02-25T02:47:02.530,1,
121761,2,121755,2021-02-27T19:23:44.450,1,,5538,,2021-02-27T21:16:15.873,2021-02-27T21:16:15.873,0,
121788,2,121239,2021-02-28T20:16:21.370,0,,125443,,2021-02-28T20:16:21.370,,0,
121830,2,121829,2021-03-02T00:41:56.217,0,,8697,,2021-03-02T00:41:56.217,,2,
121921,2,121881,2021-03-04T12:17:53.443,0,,131180,,2021-03-04T12:17:53.443,,0,
122067,2,122064,2021-03-09T09:14:10.057,1,,13650,,2021-03-09T09:14:10.057,,0,
122089,2,122042,2021-03-09T17:17:45.150,0,,125388,,2021-03-09T17:17:45.150,,0,
122421,2,122415,2021-03-21T10:57:51.210,2,,64792,,2021-03-21T10:57:51.210,,0,
122474,2,122464,2021-03-23T09:11:43.990,1,,13650,,2021-03-23T09:11:43.990,,10,
122508,2,122506,2021-03-23T22:43:35.280,2,,,user130616,2021-03-23T22:43:35.280,,2,
122520,2,122519,2021-03-24T10:20:51.643,0,,130217,,2021-03-24T10:20:51.643,,0,
123689,2,122579,2021-03-31T09:08:18.470,1,,98766,,2021-04-05T15:43:57.917,2021-04-05T15:43:57.917,0,
123732,2,123729,2021-04-01T15:43:52.410,1,,13650,,2021-04-01T15:43:52.410,,0,
124026,2,124024,2021-04-13T16:38:23.187,0,,5538,,2021-04-13T16:38:23.187,,1,
124035,2,124004,2021-04-14T00:25:52.560,0,,11810,,2021-04-14T00:25:52.560,,0,
124050,2,4625,2021-04-14T13:51:42.927,0,,132733,,2021-04-14T14:33:24.187,2021-04-14T14:33:24.187,0,
124208,2,73323,2021-04-20T17:40:42.867,0,,132956,,2021-04-20T20:36:59.937,2021-04-20T20:36:59.937,0,
124243,2,124233,2021-04-21T23:24:39.403,0,,8697,,2021-04-23T06:13:29.667,2021-04-23T06:13:29.667,3,
124336,2,33027,2021-04-25T14:16:31.867,0,,133127,,2021-04-25T14:16:31.867,,0,
124415,2,124414,2021-04-28T11:18:37.187,0,,13650,,2021-04-28T11:18:37.187,,0,
124649,2,124497,2021-05-08T15:23:12.457,1,,5538,,2021-05-10T14:02:14.323,2021-05-10T14:02:14.323,2,
124959,2,124935,2021-05-22T00:48:41.987,0,,8697,,2021-05-22T00:48:41.987,,2,
124964,2,117409,2021-05-22T14:28:31.407,0,,113096,,2021-05-22T14:28:31.407,,2,
124972,2,124966,2021-05-22T20:42:24.387,2,,83790,,2021-05-22T20:42:24.387,,3,
125005,2,77934,2021-05-24T20:01:40.320,0,,50416,,2021-05-24T20:01:40.320,,0,
125030,2,124981,2021-05-26T00:42:31.830,2,,131048,,2021-05-26T00:42:31.830,,4,
125064,2,125060,2021-05-27T14:54:27.043,1,,5538,,2021-05-27T18:08:08.377,2021-05-27T18:08:08.377,4,
125098,2,125089,2021-05-29T04:31:32.810,0,,85144,,2021-06-03T00:33:32.530,2021-06-03T00:33:32.530,8,
125105,2,125102,2021-05-30T00:18:02.940,0,,8697,,2021-05-31T04:41:36.363,2021-05-31T04:41:36.363,0,
127231,2,126224,2021-06-04T08:41:51.577,1,,130217,,2021-06-04T14:17:38.817,2021-06-04T14:17:38.817,6,
127233,2,125012,2021-06-04T08:59:23.323,0,,130217,,2021-06-07T19:24:13.353,2021-06-07T19:24:13.353,1,
127452,2,127435,2021-06-15T15:14:08.733,0,,64792,,2021-06-16T09:30:23.923,2021-06-16T09:30:23.923,5,
127466,2,127460,2021-06-16T11:50:38.867,0,,8697,,2021-06-16T11:50:38.867,,0,
127517,2,127515,2021-06-18T04:49:00.410,0,,46034,,2021-06-18T04:49:00.410,,0,
127653,2,127622,2021-06-23T09:34:25.553,0,,134407,,2021-06-23T09:34:25.553,,0,
127938,2,127934,2021-07-06T15:23:46.273,0,,13650,,2021-07-06T15:23:46.273,,0,
128095,2,128088,2021-07-14T18:13:10.887,2,,79866,,2021-07-16T00:14:35.077,2021-07-16T00:14:35.077,0,
128243,2,128207,2021-07-22T16:52:20.750,0,,127688,,2021-07-22T16:52:20.750,,0,
128339,2,128331,2021-07-28T10:17:42.543,3,,64792,,2021-07-28T10:24:19.777,2021-07-28T10:24:19.777,4,
130353,2,124541,2021-07-29T03:02:13.490,1,,136968,,2021-07-29T03:02:13.490,,0,
130530,2,130529,2021-08-07T02:42:12.243,3,,8697,,2021-09-21T04:43:30.140,2021-09-21T04:43:30.140,7,
130746,2,130717,2021-08-18T11:06:04.573,1,,137480,,2021-08-18T11:06:04.573,,0,
130893,2,130892,2021-08-27T15:55:57.080,3,,13650,,2021-08-27T15:55:57.080,,5,
132044,2,132043,2021-09-06T13:19:22.637,1,,13650,,2021-09-06T13:19:22.637,,2,
132278,2,132273,2021-09-20T06:16:34.650,0,,71323,,2021-09-20T06:16:34.650,,1,
132325,2,132322,2021-09-23T20:36:09.417,0,,100058,,2021-09-23T20:36:09.417,,0,
132367,2,100156,2021-09-27T06:52:10.270,0,,139469,,2021-09-27T06:52:10.270,,0,
132426,2,132369,2021-09-30T07:57:29.680,0,,137799,,2021-10-07T01:13:05.913,2021-10-07T01:13:05.913,0,
132428,2,132414,2021-09-30T09:19:14.627,0,,64792,,2021-09-30T20:01:51.490,2021-09-30T20:01:51.490,2,
132587,2,132582,2021-10-10T04:41:45.410,0,,135303,,2021-10-10T04:49:44.527,2021-10-10T04:49:44.527,1,
132657,2,123741,2021-10-13T21:39:21.683,0,,139891,,2021-10-13T21:39:21.683,,0,
132833,2,132827,2021-10-23T14:35:02.080,1,,553,,2021-10-23T14:35:02.080,,0,
133033,2,90823,2021-11-03T09:12:31.993,1,,140475,,2021-11-03T09:12:31.993,,0,
133695,2,133236,2021-12-02T18:03:33.133,1,,64792,,2021-12-02T18:03:33.133,,0,
133704,2,132439,2021-12-03T05:40:26.260,0,,141389,,2021-12-03T05:40:26.260,,0,
